,movie_id,title,tags
2376,12246,Mongol: The Rise of Genghis Khan,"the story recounts the early life of genghis khan, a slave who went on to conquer half the world in the 11th century. history mongolia genghis khan tadanobuasano sunhonglei khulanchuluun sergeibodrov"
2377,13809,RockNRolla,"when a russian mobster sets up a real estate scam that generates millions of pounds, various members of london's criminal underworld pursue their share of the fortune. various shady characters, including mr one-two, stella the accountant, and johnny quid, a druggie rock-star, try to claim their slice. action crime thriller london england gang leader money gang crime markstrong tomwilkinson tobykebbell guyritchie"
2378,27380,Megaforce,megaforce is an elite multi-national military unit that does the jobs that individual governments wont. when the peaceful republic of sardun in under threat from their more aggressive neighbour the beautiful major zara (persis khambatta) and general byrne-white (edward mulhare) see the help of ace hunter (barry bostwick) and megaforce. adventure action sciencefiction dictator soldier electronic music score military unit barrybostwick michaelbeck persiskhambatta halneedham
2379,10549,Hamlet,"hamlet, prince of denmark, returns home to find his father murdered and his mother remarrying the murderer, his uncle. meanwhile, war is brewing. drama mother shakespeare denmark loss of father prince madness kennethbranagh derekjacobi juliechristie kennethbranagh"
2380,33870,Mao's Last Dancer,"at the age of 11, li was plucked from a poor chinese village by madame mao's cultural delegates and taken to beijing to study ballet. in 1979, during a cultural exchange to texas, he fell in love with an american woman. two years later, he managed to defect and went on to perform as a principal dancer for the houston ballet and as a principal artist with the australian ballet. drama romance costume song village promise ballet chicao chengwuguo wenbinhuang bruceberesford"
2381,245703,Midnight Special,a father and son go on the run after the dad learns his child possesses special powers. adventure drama sciencefiction father son relationship helicopter fbi motel chase child kidnapping religious sect goggles michaelshannon jaedenlieberher joeledgerton jeffnichols
2382,10739,Anything Else,"jerry falk, an aspiring writer in new york, falls in love at first sight with a free-spirited young woman named amanda  he has heard the phrase that life is like ""anything else,"" but soon he finds that life with the unpredictable amanda isn't like anything else at all. comedy romance psychoanalysis comedian relationship problems advice experience woodyallen jasonbiggs christinaricci woodyallen"
2383,127560,The Railway Man,"a victim from world war ii's ""death railway"" sets out to find those responsible for his torture. a true story. drama history post traumatic stress  disorder japanese world war ii victim autobiography based on true story history revenge redemption torture jeremyirvine colinfirth stellanskarsgård jonathanteplitzky"
2384,37903,The White Ribbon,"strange events happen in a small village in the north of germany during the years just before world war i, which seem to be ritual punishment. the abused and suppressed children of the villagers seem to be at the heart of this mystery. crime drama mystery germany child abuse pastor propaganda children punishment small village village people east elbia umerziehung ursinalardi ulrichtukur burghartklaußner michaelhaneke"
2385,396152,Restoration,"during home renovations, a young couple release a fiery spirit seeking retribution. to save themselves and set the spirit free, they must uncover the dire truth. but nothing is as simple as it seems... horror emilyroyao'brien adriangaeta zackward zackward"
2386,10017,The Wraith,"packard walsh and his motorized gang control and terrorize an arizona desert town where they force drivers to drag-race so they can 'win' their vehicles. after walsh beats the decent teenager jamie hankins to death after finding him with his girlfriend, a mysterious power creates jake kesey, an extremely cool motor-biker who has a car which is invincible. jake befriends jamie's girlfriend keri johnson, takes jamie's sweet brother bill under his wing and manages what sheriff loomis couldn't; eliminate packard's criminal gang the hard way... romance sciencefiction horror action crime male nudity female nudity sex killing sheriff car race cemetery shotgun arizona nudity reincarnation police auto-tuning street race revenge murder car crash alien independent film gang motorcycle violence car chase cult film ghost road movie drag racing roller skates strange person budweiser turbo intercepter charliesheen nickcassavetes sherilynfenn mikemarvin"
2387,11468,Salton Sea,"after the murder of his beloved wife, a man in search of redemption is set adrift in a world where nothing is as it seems. on his journey, he befriends slacker jimmy ""the finn"", becomes involved in rescuing his neighbor colette from her own demons, and gets entangled in a web of deceit full of unexpected twists and turns. drama mystery thriller dual identity identity war on drugs jazz musician drug scene neo-noir valkilmer vincentd'onofrio adamgoldberg d.j.caruso"
